40
22
27
27
45
27
19
10
15
59
40
4
40
39
59
37
62
37
39
46
18
15
15
39
40
15
15
35
15
15
28
65
39
15
15
51
15
22
15
63
51
2
61
39
9
2
51
64
35
29
71
68
51
59
59
51
16
15
2
51
35
22
35
18
59
37
9
2
64
22
59
2
9
2
51
39
51
40
68
9
39
5
51
51
22
68
2
2
51
2
28
22
16
62
51
39
51
51
2
19
51
15
9
62
68
9
63
29
68
19
62
15
64
39
51
9
5
15
33
38
21
39
2
29
20
15
66
62
31
22
51
51
62
62
15
62
18
5
40
2
16
63
18
2
62
15
2
28
28
10
39
19
9
22
59
18
2
51
59
39
16
37
7
51
2
51
51
39
51
63
9
25
22
51
2
22
51
68
5
2
2
5
35
35
22
35
35
19
35
46
19
60
53
24
12
52
59
48
53
5
24
19
22
59
10
19
22
22
19
22
39
39
19
59
22
19
10
19
19
10
52
19
25
22
19
52
53
10
19
10
22
10
19
59
10
10
39
10
12
22
22
22
22
52
19
19
5
19
19
22
25
39
53
14
22
10
10
10
52
59
53
22
10
10
39
50
10
19
19
22
19
22
19
62
10
22
19
40
14
46
42
39
19
22
22
22
19
19
39
10
42
53
10
22
53
53
19
19
10
10
10
10
10
42
19
19
19
11
10
40
39
39
19
22
19
19
40
47
39
19
19
40
10
19
19
19
68
19
22
12
59
19
14
22
10
10
45
19
10
25
14
52
19
19
19
52
10
19
10
12
59
10
53
22
56
12
22
19
22
22
12
59
19
10
10
53
14
53
19
10
67
22
22
19
45
19
10
10
10
0
0
22
19
19
22
22
19
22
22
14
24
50
25
22
22
22
19
14
22
22
22
10
22
22
22
46
52
10
10
10
67
10
19
39
5
14
19
24
41
14
46
30
10
10
10
14
10
60
25
22
19
24
10
14
10
5
40
39
22
24
40
19
25
19
10
19
19
19
19
19
19
22
19
10
22
52
19
19
22
22
60
24
22
62
44
44
19
11
26
53
19
19
22
62
62
24
59
5
59
3
39
19
19
19
19
22
48
19
22
19
53
39
48
53
59
58
19
19
10
22
22
11
53
70
2
19
22
19
10
10
10
22
10
24
10
10
22
52
12
52
10
10
19
19
46
22
22
19
19
22
22
22
19
10
22
10
10
53
53
52
52
53
25
53
12
52
12
52
22
25
52
11
52
25
12
19
22
52
32
22
22
19
19
19
19
19
19
22
19
67
22
40
19
19
53
58
19
53
53
53
59
53
22
19
25
25
24
10
39
25
39
14
22
53
22
60
19
19
19
52
45
53
22
22
10
53
12
19
22
22
19
30
56
22
42
13
48
22
53
22
22
39
22
59
53
59
22
19
12
25
19
10
52
19
10
22
10
13
48
53
10
22
22
14
10
19
19
22
25
19
12
52
19
10
19
59
25
41
22
12
19
22
19
39
22
53
22
22
22
22
19
19
25
22
25
25
19
68
19
55
5
39
10
39
22
25
19
39
22
19
51
39
65
24
19
14
19
59
51
45
12
19
40
19
67
41
10
10
22
19
12
14
52
22
10
53
53
10
2
19
19
22
22
11
53
22
22
19
54
10
71
22
19
10
19
19
39
22
42
10
22
10
25
52
14
19
22
22
10
53
34
53
52
10
25
22
